f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,label
28,1,58,55,22,0,20,115,-127,-493,-516,-616,70,166,-131,-162,-102,-157,0
46,1,62,75,28,6,-5,108,-95,8,95,-118,24,108,-98,-181,-92,-155,1
46,1,62,75,28,6,-3,109,-95,9,93,-120,24,108,-97,-180,-91,-153,1
46,1,62,75,28,6,-8,103,-98,5,85,-123,25,108,-97,-180,-91,-153,1
46,1,62,75,28,6,-3,109,-94,9,96,-118,23,107,-99,-181,-91,-154,1
46,1,62,75,28,6,-4,108,-95,8,90,-121,25,108,-97,-179,-90,-153,1
46,1,62,75,28,6,-8,103,-98,5,86,-122,25,108,-97,-180,-91,-154,1
46,1,62,75,28,6,-3,110,-94,9,96,-118,24,107,-98,-180,-92,-154,1
46,1,62,75,28,6,-9,103,-99,4,83,-124,25,108,-97,-179,-90,-153,1
46,1,62,75,28,6,-8,104,-99,5,86,-122,24,107,-98,-179,-91,-154,1
46,1,62,75,28,6,-9,103,-101,4,78,-125,24,107,-98,-180,-91,-154,1
46,1,62,75,28,6,-8,103,-101,4,83,-124,24,107,-97,-182,-91,-153,1
46,1,62,75,28,6,-7,105,-100,6,87,-122,23,108,-97,-181,-91,-155,1
46,1,62,75,28,6,-11,100,-103,2,78,-126,24,108,-97,-181,-90,-154,2
46,1,62,75,28,6,-8,105,-102,5,85,-122,25,108,-97,-181,-91,-154,1
46,1,62,75,28,6,-6,104,-100,6,89,-121,23,108,-98,-182,-91,-155,1
46,1,62,75,28,6,-10,100,-104,3,80,-126,23,108,-98,-179,-90,-155,2
46,1,62,75,28,6,-7,106,-102,5,87,-122,25,108,-97,-181,-90,-155,1
46,1,62,75,28,6,-4,108,-101,7,94,-119,24,108,-97,-182,-90,-156,1
46,1,62,75,28,6,-9,101,-104,4,82,-124,24,108,-98,-181,-89,-156,1
46,1,62,75,28,6,-6,106,-101,5,88,-121,25,108,-98,-180,-90,-155,1
46,1,62,75,28,6,-2,111,-99,7,96,-118,24,108,-98,-181,-90,-156,1
46,1,62,75,28,6,-9,101,-104,4,84,-124,24,108,-98,-180,-90,-155,1
46,1,62,75,28,6,-5,106,-101,7,91,-120,24,108,-98,-179,-90,-157,1
46,1,62,75,28,6,-1,110,-100,7,94,-120,24,108,-98,-181,-90,-155,1
46,1,62,75,28,6,-8,103,-105,5,85,-123,24,108,-97,-181,-91,-154,1
46,1,62,75,28,6,-4,109,-100,7,95,-119,23,108,-98,-182,-90,-156,1
46,1,62,75,28,6,-2,110,-100,7,93,-121,24,108,-97,-182,-90,-155,1
46,1,62,75,28,6,-7,103,-104,6,86,-122,26,108,-97,-181,-89,-156,1
46,1,62,75,28,6,-2,111,-99,7,96,-119,24,108,-99,-181,-89,-156,1
46,1,62,75,28,6,-2,110,-101,7,90,-122,24,108,-98,-181,-89,-154,1
46,1,62,75,28,6,-6,104,-100,5,88,-121,25,108,-97,-181,-88,-154,1
28,1,58,55,22,0,-12,95,-119,-492,-516,-615,38,125,-132,-172,-81,-176,0
46,1,62,75,28,6,-2,110,-97,7,94,-119,23,107,-99,-178,-90,-155,1
46,1,62,75,28,6,-6,105,-96,5,83,-123,25,108,-98,-182,-90,-154,1
46,1,62,75,28,6,-7,104,-95,6,88,-120,24,108,-98,-180,-91,-156,1
46,1,62,75,28,6,-3,109,-93,8,92,-119,24,108,-99,-179,-91,-157,1
46,1,62,75,28,6,-7,102,-100,4,78,-124,25,108,-98,-180,-90,-156,1
46,1,62,75,28,6,-4,107,-97,8,95,-118,24,108,-97,-179,-89,-157,1
46,1,62,75,28,6,-3,109,-97,6,88,-121,24,108,-99,-181,-89,-156,1
46,1,62,75,28,6,-8,101,-101,3,80,-124,24,108,-98,-182,-90,-156,1
46,1,62,75,28,6,-3,109,-95,8,96,-117,24,108,-98,-182,-90,-158,1
46,1,62,75,28,6,-5,105,-98,5,83,-123,23,107,-98,-182,-90,-158,1
46,1,62,75,28,6,-8,102,-101,4,81,-123,24,108,-98,-181,-90,-157,1
46,1,62,75,28,6,-2,109,-97,9,94,-118,23,108,-99,-182,-90,-157,1
46,1,62,75,28,6,-8,102,-101,3,79,-125,24,108,-98,-182,-91,-157,1
46,1,62,75,28,6,-8,102,-102,4,84,-124,23,108,-98,-182,-90,-157,1
46,1,62,75,28,6,-3,108,-99,7,92,-120,23,108,-98,-182,-90,-157,1
46,1,62,75,28,6,-9,102,-104,4,80,-125,23,108,-98,-182,-90,-157,1
46,1,62,75,28,6,-7,103,-103,5,85,-123,23,108,-99,-181,-91,-157,1
46,1,62,75,28,6,-4,107,-101,6,88,-123,23,108,-98,-181,-90,-157,1
46,1,62,75,28,6,-8,102,-104,4,82,-124,23,108,-98,-181,-89,-156,1
46,1,62,75,28,6,-7,103,-102,5,86,-122,23,108,-98,-182,-91,-157,1
46,1,62,75,28,6,-6,104,-103,4,82,-124,23,108,-99,-182,-90,-157,1
46,1,62,75,28,6,-8,103,-102,4,83,-123,24,108,-98,-180,-90,-157,1
46,1,62,75,28,6,-6,104,-99,5,87,-122,24,108,-98,-181,-90,-157,1
46,1,62,75,28,6,-8,102,-101,3,79,-125,24,108,-98,-181,-90,-158,1
46,1,62,75,28,6,-5,104,-101,5,84,-124,24,108,-97,-180,-90,-158,1
46,1,62,75,28,6,-5,106,-101,5,87,-123,24,108,-98,-178,-90,-160,1
46,1,62,75,28,6,-7,100,-103,3,79,-128,24,108,-98,-179,-88,-160,1
46,1,62,75,28,6,-5,104,-101,5,86,-124,24,108,-96,-179,-89,-160,1
46,1,62,75,28,6,-4,106,-100,6,89,-122,24,108,-98,-181,-90,-160,1
46,1,62,75,28,6,-7,101,-103,5,81,-127,24,108,-98,-179,-89,-159,1
46,1,62,75,28,6,-5,105,-99,6,87,-123,23,108,-94,-180,-90,-159,1
46,1,62,75,28,6,-3,107,-98,7,93,-121,23,108,-97,-181,-89,-160,1
46,1,62,75,28,6,-7,101,-98,3,81,-125,23,108,-97,-180,-88,-159,1
46,1,62,75,28,6,-4,105,-99,5,87,-123,24,108,-96,-180,-89,-160,1
46,1,62,75,28,6,-1,108,-93,8,96,-118,23,108,-97,-180,-88,-158,1
46,1,62,75,28,6,-6,102,-97,4,83,-124,23,108,-97,-181,-91,-159,1
46,1,62,75,28,6,-4,104,-91,5,87,-119,24,108,-97,-184,-91,-160,1
46,1,62,75,28,6,1,109,-92,9,95,-118,24,108,-98,-181,-87,-157,1
46,1,62,75,28,6,-5,103,-97,4,84,-123,25,108,-98,-179,-90,-159,1
46,1,62,75,28,6,-3,107,-93,5,91,-117,24,108,-98,-181,-90,-161,1
46,1,62,75,28,6,-8,100,-95,2,80,-122,24,108,-98,-181,-89,-158,1
46,1,62,75,28,6,-4,102,-97,4,85,-122,23,108,-98,-181,-88,-160,1
46,1,62,75,28,6,-1,107,-94,8,91,-120,23,108,-98,-178,-89,-159,1
46,1,62,75,28,6,-7,102,-98,3,81,-124,23,108,-97,-177,-89,-159,1
46,1,62,75,28,6,-6,103,-98,4,84,-122,23,108,-98,-182,-88,-159,1
28,1,58,55,22,0,-9,81,-135,-493,-516,-616,71,179,-191,-171,-63,-158,0
46,1,62,75,28,6,-3,108,-96,6,89,-121,23,108,-98,-182,-89,-160,1
46,1,62,75,28,6,-6,102,-100,4,82,-124,23,108,-97,-180,-90,-161,1
46,1,62,75,28,6,-5,104,-100,5,86,-124,22,108,-96,-179,-88,-160,1
46,1,62,75,28,6,-4,105,-101,5,83,-125,22,107,-97,-181,-89,-161,1
46,1,62,75,28,6,-6,103,-100,5,83,-124,23,108,-96,-181,-88,-159,1
46,1,62,75,28,6,-4,105,-101,6,86,-123,22,108,-97,-182,-89,-160,1
46,1,62,75,28,6,-6,102,-103,4,79,-128,22,108,-96,-181,-89,-161,1
46,1,62,75,28,6,-6,103,-102,4,84,-124,22,108,-96,-181,-88,-159,1
46,1,62,75,28,6,-5,105,-100,6,87,-124,21,108,-97,-182,-89,-160,1
28,1,58,55,22,0,-10,100,-103,-493,-516,-616,46,167,-121,-160,-85,-164,0
46,1,62,75,28,6,-7,101,-105,4,80,-126,21,108,-97,-183,-89,-160,1
46,1,62,75,28,6,-5,104,-102,5,85,-124,23,108,-96,-182,-88,-159,1
46,1,62,75,28,6,-5,105,-102,5,88,-123,22,108,-97,-180,-89,-160,1
46,1,62,75,28,6,-8,100,-104,3,80,-125,22,108,-96,-181,-89,-160,1
46,1,62,75,28,6,-6,105,-102,4,87,-122,23,108,-96,-181,-88,-159,1
46,1,62,75,28,6,-5,104,-100,6,87,-125,22,108,-97,-182,-89,-160,1
46,1,62,75,28,6,-8,99,-103,4,83,-125,22,107,-97,-179,-87,-160,1
46,1,62,75,28,6,-5,106,-102,5,87,-122,23,108,-96,-180,-87,-162,1
46,1,62,75,28,6,-4,107,-103,7,90,-121,22,108,-97,-186,-89,-160,1
46,1,62,75,28,6,-6,101,-107,4,83,-124,22,108,-97,-184,-89,-158,1
46,1,62,75,28,6,-4,105,-104,4,88,-121,23,108,-96,-184,-90,-158,1
46,1,62,75,28,6,-4,107,-100,6,92,-120,21,108,-96,-186,-88,-159,1
46,1,62,75,28,6,-7,102,-105,4,82,-125,22,108,-97,-183,-88,-160,1
46,1,62,75,28,6,-3,105,-101,6,87,-122,23,108,-95,-182,-89,-160,1
46,1,62,75,28,6,-2,108,-96,7,94,-119,21,108,-97,-180,-89,-160,1
46,1,62,75,28,6,-7,101,-99,4,83,-124,22,108,-96,-179,-89,-160,1
46,1,62,75,28,6,-4,105,-97,6,87,-122,22,108,-96,-178,-90,-161,1
46,1,62,75,28,6,0,109,-93,8,96,-118,22,108,-97,-175,-89,-161,1
46,1,62,75,28,6,-6,101,-98,4,83,-123,22,108,-97,-176,-89,-161,1
46,1,62,75,28,6,-4,104,-95,5,87,-120,22,108,-96,-179,-89,-161,1
46,1,62,75,28,6,-5,103,-97,4,80,-125,21,108,-97,-179,-88,-161,1
46,1,62,75,28,6,-7,102,-100,4,82,-124,22,108,-97,-179,-90,-161,1
46,1,62,75,28,6,-1,109,-96,7,93,-119,21,108,-98,-180,-88,-161,1
46,1,62,75,28,6,-5,103,-101,4,80,-125,21,108,-97,-180,-89,-162,1
46,1,62,75,28,6,-6,103,-100,4,83,-123,22,108,-97,-182,-89,-161,1
46,1,62,75,28,6,-1,108,-97,7,92,-119,21,108,-97,-181,-89,-161,1
46,1,62,75,28,6,-6,101,-100,4,80,-124,22,108,-97,-182,-89,-161,1
46,1,62,75,28,6,-6,103,-98,4,83,-123,22,108,-98,-180,-89,-161,1
46,1,62,75,28,6,-1,108,-92,7,92,-119,22,108,-98,-182,-89,-161,1
46,1,62,75,28,6,-6,101,-96,3,80,-124,22,108,-97,-182,-90,-161,1
46,1,62,75,28,6,-6,103,-94,4,84,-122,22,108,-98,-181,-89,-160,1
46,1,62,75,28,6,-2,107,-91,7,91,-119,22,108,-98,-181,-88,-160,1
46,1,62,75,28,6,-6,101,-95,3,81,-124,23,108,-98,-181,-89,-161,1
46,1,62,75,28,6,-5,103,-94,4,84,-122,22,108,-97,-180,-89,-161,1
46,1,62,75,28,6,-1,106,-91,7,90,-119,22,108,-98,-181,-89,-161,1
46,1,62,75,28,6,-6,101,-96,3,81,-123,23,108,-97,-180,-89,-162,1
46,1,62,75,28,6,0,94,-59,-16,20,-16,18,108,-90,-166,-91,-161,2
46,1,62,75,28,6,-5,103,-97,5,85,-121,22,108,-98,-180,-90,-162,1
46,1,62,75,28,6,-1,106,-95,6,89,-121,22,108,-99,-180,-89,-161,1
46,1,62,75,28,6,-6,102,-98,4,82,-123,22,108,-98,-181,-89,-161,1
46,1,62,75,28,6,-5,103,-97,5,85,-122,22,108,-98,-180,-89,-161,1
46,1,62,75,28,6,-2,106,-97,6,87,-122,22,108,-97,-180,-89,-161,1
46,1,62,75,28,6,-6,102,-98,4,82,-123,22,108,-98,-181,-89,-161,1
46,1,62,75,28,6,-5,104,-98,4,86,-121,22,108,-98,-180,-89,-161,1
46,1,62,75,28,6,-4,104,-97,5,84,-123,22,108,-98,-179,-89,-161,1
46,1,62,75,28,6,-7,102,-98,4,83,-122,23,108,-97,-180,-89,-161,1
46,1,62,75,28,6,-5,104,-97,5,86,-121,22,108,-97,-179,-89,-161,1
46,1,62,75,28,6,-5,104,-98,4,83,-123,23,108,-98,-180,-89,-161,1
46,1,62,75,28,6,-6,103,-98,4,84,-123,24,108,-97,-180,-89,-161,1
46,1,62,75,28,6,-5,104,-98,5,86,-121,22,108,-97,-178,-89,-161,1
46,1,62,75,28,6,-6,102,-100,4,80,-125,22,108,-98,-179,-89,-161,1
46,1,62,75,28,6,-5,104,-99,4,85,-121,23,108,-96,-179,-88,-160,1
46,1,62,75,28,6,-5,105,-97,4,87,-120,22,108,-97,-179,-90,-162,1
46,1,62,75,28,6,-7,101,-99,3,79,-123,22,108,-98,-180,-89,-161,1
46,1,62,75,28,6,-6,102,-97,4,84,-122,23,108,-97,-177,-88,-161,1
46,1,62,75,28,6,0,110,-95,7,94,-118,23,108,-98,-177,-89,-161,1
46,1,62,75,28,6,-3,105,-100,5,83,-122,23,109,-97,-180,-89,-159,1
46,1,62,75,28,6,-4,105,-99,5,90,-120,23,108,-97,-180,-88,-161,1
46,1,62,75,28,6,-1,109,-96,7,93,-118,22,108,-98,-181,-88,-161,1
46,1,62,75,28,6,-5,104,-101,4,82,-123,24,108,-96,-179,-89,-160,1
46,1,62,75,28,6,-4,106,-98,5,93,-118,23,108,-97,-179,-89,-161,1
46,1,62,75,28,6,-1,109,-97,6,91,-120,22,108,-98,-179,-89,-161,1
46,1,62,75,28,6,-7,102,-102,4,80,-123,23,108,-97,-179,-89,-160,1
46,1,62,75,28,6,-2,108,-98,6,96,-117,23,108,-97,-179,-89,-161,1
46,1,62,75,28,6,-1,108,-96,6,89,-122,22,108,-98,-179,-90,-161,1
46,1,62,75,28,6,-7,101,-99,4,81,-124,23,108,-97,-178,-89,-161,1
46,1,62,75,28,6,-2,108,-95,7,94,-118,22,108,-97,-179,-89,-162,1
46,1,62,75,28,6,-2,106,-96,6,84,-123,22,108,-97,-179,-90,-162,1
46,1,62,75,28,6,-6,101,-97,3,81,-124,23,108,-96,-179,-89,-161,1
46,1,62,75,28,6,-1,107,-92,8,95,-118,22,108,-97,-181,-89,-161,1
46,1,62,75,28,6,-4,104,-94,5,83,-123,22,108,-97,-180,-90,-161,1
46,1,62,75,28,6,-6,101,-96,3,82,-123,22,108,-97,-180,-88,-161,1
46,1,62,75,28,6,-1,109,-91,9,94,-119,22,107,-98,-179,-89,-162,1
46,1,62,75,28,6,-4,103,-96,4,81,-125,22,108,-97,-180,-89,-162,1
46,1,62,75,28,6,-6,102,-97,4,83,-124,21,108,-97,-180,-89,-161,1
46,1,62,75,28,6,-1,108,-92,8,93,-119,21,108,-97,-180,-89,-161,1
46,1,62,75,28,6,-6,101,-97,4,79,-125,22,108,-97,-180,-90,-162,1
46,1,62,75,28,6,-6,103,-97,5,83,-124,21,108,-97,-180,-89,-161,1
46,1,62,75,28,6,-1,107,-93,8,91,-121,21,108,-97,-180,-89,-161,1
46,1,62,75,28,6,-6,101,-97,4,80,-126,21,108,-97,-181,-89,-161,1
46,1,62,75,28,6,-5,102,-96,5,83,-123,21,108,-97,-181,-89,-161,1
46,1,62,75,28,6,-2,107,-94,7,91,-121,21,108,-97,-181,-88,-161,1
46,1,62,75,28,6,-6,102,-97,3,81,-125,21,108,-96,-181,-89,-161,1
46,1,62,75,28,6,-5,103,-96,5,84,-123,21,108,-97,-181,-89,-161,1
46,1,62,75,28,6,-2,106,-95,7,87,-123,21,108,-97,-181,-89,-160,1
46,1,62,75,28,6,-6,103,-97,4,82,-124,22,108,-97,-181,-89,-161,1
46,1,62,75,28,6,-5,104,-96,4,85,-123,21,108,-97,-180,-90,-161,1
46,1,62,75,28,6,-3,105,-96,6,84,-124,21,108,-96,-180,-89,-161,1
46,1,62,75,28,6,-6,102,-97,4,83,-124,22,108,-96,-180,-89,-160,1
46,1,62,75,28,6,-4,104,-96,5,86,-123,21,108,-97,-181,-89,-161,1
46,1,62,75,28,6,-5,103,-97,4,81,-126,21,108,-97,-180,-89,-161,1
46,1,62,75,28,6,-5,103,-98,4,83,-124,22,108,-95,-181,-88,-160,1
46,1,62,75,28,6,-4,104,-96,6,87,-122,21,108,-96,-181,-89,-161,1
46,1,62,75,28,6,-7,101,-100,3,78,-126,21,108,-96,-181,-89,-160,1
46,1,62,75,28,6,-5,103,-97,5,85,-123,22,108,-96,-181,-88,-160,1
46,1,62,75,28,6,-4,105,-97,6,87,-123,21,108,-97,-180,-89,-161,1
28,1,58,55,22,0,0,93,-106,-493,-515,-616,20,120,-128,-197,-83,-170,0
46,1,62,75,28,6,-7,100,-100,3,80,-126,21,108,-96,-180,-89,-161,1
46,1,62,75,28,6,-5,104,-98,5,85,-123,22,108,-96,-180,-88,-160,1
46,1,62,75,28,6,-3,105,-96,6,88,-120,21,108,-97,-180,-89,-160,1
46,1,62,75,28,6,-8,101,-99,3,80,-126,22,108,-96,-180,-89,-160,1
46,1,62,75,28,6,-5,104,-95,5,86,-123,22,108,-96,-181,-88,-160,1
46,1,62,75,28,6,-3,105,-91,7,91,-119,22,108,-97,-179,-89,-161,1
46,1,62,75,28,6,-7,101,-95,4,82,-124,22,108,-97,-179,-89,-160,1
46,1,62,75,28,6,-4,104,-92,6,86,-122,22,108,-96,-178,-89,-160,1
46,1,62,75,28,6,-2,107,-90,8,94,-118,22,108,-97,-180,-89,-161,1
46,1,62,75,28,6,-6,101,-95,4,83,-123,22,108,-96,-180,-89,-161,1
46,1,62,75,28,6,-3,105,-93,7,88,-122,22,108,-97,-180,-89,-161,1
46,1,62,75,28,6,0,109,-91,9,95,-118,22,108,-96,-181,-89,-161,1
46,1,62,75,28,6,-6,102,-97,4,83,-124,22,108,-96,-181,-89,-161,1
46,1,62,75,28,6,-3,106,-95,6,89,-120,22,108,-97,-180,-89,-161,1
46,1,62,75,28,6,-1,110,-93,9,94,-118,22,108,-97,-179,-88,-161,1
46,1,62,75,28,6,-6,102,-97,5,84,-123,22,108,-97,-181,-88,-159,1
46,1,62,75,28,6,-3,106,-95,8,93,-118,22,108,-96,-180,-90,-160,1
46,1,62,75,28,6,0,108,-93,8,93,-120,22,108,-97,-180,-88,-160,1
46,1,62,75,28,6,-5,102,-97,6,84,-124,23,108,-96,-178,-88,-159,1
46,1,62,75,28,6,-1,108,-94,8,95,-117,22,108,-97,-177,-88,-161,1
46,1,62,75,28,6,-1,109,-97,7,92,-121,22,109,-96,-179,-89,-160,1
46,1,62,75,28,6,-5,103,-100,5,87,-122,22,109,-96,-181,-89,-161,1
46,1,62,75,28,6,0,111,-97,8,95,-119,21,108,-98,-179,-90,-162,1
46,1,62,75,28,6,-2,107,-100,6,87,-123,22,109,-96,-181,-89,-159,1
46,1,62,75,28,6,-4,104,-101,5,88,-122,23,108,-96,-181,-88,-160,1
46,1,62,75,28,6,-1,110,-98,7,93,-120,21,108,-97,-181,-89,-160,1
46,1,62,75,28,6,-5,104,-102,5,82,-125,23,109,-96,-180,-89,-158,1
46,1,62,75,28,6,-5,105,-100,6,91,-121,23,108,-95,-181,-89,-159,1
46,1,62,75,28,6,-2,109,-99,6,91,-122,21,108,-97,-180,-89,-160,1
46,1,62,75,28,6,-6,102,-104,4,81,-125,23,108,-96,-181,-89,-159,1
46,1,62,75,28,6,-3,108,-99,6,93,-120,22,108,-96,-180,-89,-160,1
46,1,62,75,28,6,-2,108,-101,6,88,-123,22,107,-97,-181,-89,-160,1
46,1,62,75,28,6,-7,102,-104,4,84,-124,23,108,-96,-179,-89,-160,1
46,1,62,75,28,6,-2,111,-99,6,94,-119,23,108,-97,-179,-89,-160,1
46,1,62,75,28,6,-4,106,-102,5,86,-124,22,108,-97,-179,-90,-161,1
46,1,62,75,28,6,-6,102,-103,4,86,-123,22,108,-97,-179,-90,-160,1
46,1,62,75,28,6,-3,110,-99,6,91,-121,22,108,-97,-178,-91,-161,1
46,1,62,75,28,6,-5,103,-104,4,85,-123,23,108,-97,-177,-89,-161,1
46,1,62,75,28,6,-6,102,-102,5,86,-123,22,108,-97,-179,-89,-161,1
46,1,62,75,28,6,-4,109,-100,5,90,-121,22,108,-99,-180,-89,-160,1
46,1,62,75,28,6,-6,102,-102,4,85,-123,22,108,-97,-179,-90,-161,1
46,1,62,75,28,6,-6,104,-102,5,87,-123,22,108,-98,-179,-90,-161,1
46,1,62,75,28,6,-4,108,-102,5,88,-122,22,108,-98,-178,-89,-160,1
46,1,62,75,28,6,-6,102,-103,4,86,-122,22,108,-97,-179,-89,-160,1
46,1,62,75,28,6,-5,104,-101,5,86,-121,22,108,-98,-179,-89,-160,1
46,1,62,75,28,6,-5,105,-102,5,83,-123,22,108,-98,-179,-89,-160,1
46,1,62,75,28,6,-6,103,-102,4,84,-123,23,108,-97,-179,-90,-160,1
46,1,62,75,28,6,-5,105,-102,6,87,-121,22,108,-97,-179,-90,-160,1
46,1,62,75,28,6,-6,101,-103,3,78,-124,22,108,-98,-180,-90,-160,1
46,1,62,75,28,6,-6,103,-102,5,85,-123,23,108,-97,-179,-89,-160,1
46,1,62,75,28,6,-5,105,-101,5,88,-121,22,108,-98,-180,-89,-160,1
46,1,62,75,28,6,-8,100,-104,4,80,-124,23,108,-97,-179,-89,-160,1
46,1,62,75,28,6,-5,104,-102,5,86,-122,23,108,-97,-179,-89,-160,1
46,1,62,75,28,6,-4,105,-101,5,89,-120,22,108,-97,-179,-89,-160,1
46,1,62,75,28,6,-8,101,-103,3,81,-124,23,108,-97,-179,-89,-159,1
46,1,62,75,28,6,-5,105,-101,5,88,-121,23,108,-97,-179,-89,-160,1
46,1,62,75,28,6,-4,106,-99,6,93,-118,23,108,-98,-178,-89,-160,1
46,1,62,75,28,6,-8,101,-103,3,83,-123,22,108,-97,-179,-89,-160,1
46,1,62,75,28,6,-4,106,-100,6,88,-121,23,108,-97,-178,-90,-160,1
46,1,62,75,28,6,0,111,-98,8,96,-117,22,108,-98,-179,-89,-160,1
46,1,62,75,28,6,-7,102,-101,4,84,-122,23,108,-97,-179,-89,-160,1
46,1,62,75,28,6,-4,106,-100,6,92,-118,23,108,-98,-179,-89,-161,1
28,1,58,55,22,0,-3,81,-139,-493,-516,-616,-15,209,-86,-159,-50,-168,0
46,1,62,75,28,6,0,110,-98,7,94,-118,23,108,-98,-178,-89,-160,1
46,1,62,75,28,6,-6,103,-101,4,86,-121,23,108,-97,-177,-89,-160,1
46,1,62,75,28,6,-1,109,-98,8,96,-118,22,108,-98,-178,-89,-162,1
46,1,62,75,28,6,-1,109,-97,8,92,-119,23,108,-98,-177,-89,-160,1
46,1,62,75,28,6,-5,105,-100,6,87,-121,24,108,-97,-178,-88,-160,1
46,1,62,75,28,6,0,110,-94,9,95,-118,22,108,-98,-178,-90,-162,1
46,1,62,75,28,6,-2,107,-94,7,88,-120,24,108,-98,-178,-89,-161,1
46,1,62,75,28,6,-5,104,-96,5,87,-120,23,108,-97,-179,-89,-160,1
46,1,62,75,28,6,0,109,-93,8,94,-118,22,108,-99,-179,-90,-161,1
46,1,62,75,28,6,-5,103,-97,5,84,-122,23,108,-97,-177,-89,-160,1
46,1,62,75,28,6,-4,105,-97,6,88,-120,22,108,-98,-178,-89,-161,1
46,1,62,75,28,6,-6,101,-100,4,80,-123,22,108,-99,-179,-89,-161,1
46,1,62,75,28,6,-5,104,-97,5,86,-121,23,108,-97,-177,-89,-160,1
46,1,62,75,28,6,-4,106,-97,6,88,-120,23,108,-98,-178,-89,-161,1
46,1,62,75,28,6,-8,100,-99,4,81,-123,23,108,-98,-177,-89,-161,1
46,1,62,75,28,6,-5,104,-97,6,86,-121,23,108,-97,-178,-89,-160,1
46,1,62,75,28,6,-3,107,-98,7,93,-117,22,108,-98,-179,-89,-161,1
46,1,62,75,28,6,-8,101,-101,4,83,-123,23,108,-98,-179,-89,-161,1
46,1,62,75,28,6,-4,105,-99,5,88,-120,23,108,-97,-178,-89,-161,1
46,1,62,75,28,6,0,109,-96,8,96,-118,23,108,-98,-179,-89,-160,1
46,1,62,75,28,6,-7,102,-100,4,84,-123,23,108,-97,-178,-88,-159,1
46,1,62,75,28,6,-4,106,-97,7,90,-119,23,108,-98,-179,-90,-161,1
46,1,62,75,28,6,0,109,-91,9,94,-117,23,108,-98,-180,-89,-160,1
46,1,62,75,28,6,-6,102,-95,4,85,-122,23,108,-98,-179,-88,-160,1
46,1,62,75,28,6,-3,107,-91,8,94,-117,23,108,-98,-179,-89,-160,1
46,1,62,75,28,6,-6,102,-94,4,82,-122,23,108,-98,-181,-89,-160,1
46,1,62,75,28,6,-5,103,-92,5,85,-120,23,108,-99,-183,-89,-160,1
46,1,62,75,28,6,-2,106,-91,7,88,-120,23,108,-98,-183,-90,-159,1
46,1,62,75,28,6,-5,102,-91,4,83,-121,23,108,-98,-184,-90,-160,1
46,1,62,75,28,6,-3,103,-88,5,87,-118,23,108,-99,-186,-89,-160,1
46,1,62,75,28,6,-4,103,-89,4,83,-121,23,108,-99,-185,-88,-160,1
46,1,62,75,28,6,-3,103,-88,5,85,-120,23,108,-97,-186,-88,-160,1
46,1,62,75,28,6,-2,103,-88,7,88,-118,23,108,-98,-185,-88,-161,1
46,1,62,75,28,6,-4,100,-90,3,81,-122,23,108,-99,-185,-87,-161,1
46,1,62,75,28,6,-1,103,-87,6,86,-121,23,108,-98,-187,-86,-161,1
46,1,62,75,28,6,-1,104,-86,7,88,-119,22,108,-97,-187,-87,-163,1
46,1,62,75,28,6,-4,100,-90,4,83,-122,22,108,-98,-186,-88,-162,1
46,1,62,75,28,6,-2,103,-87,6,86,-120,22,108,-97,-190,-87,-161,1
46,1,62,75,28,6,0,105,-84,10,93,-117,21,108,-97,-182,-89,-160,1
46,1,62,75,28,6,-5,100,-89,5,83,-121,22,108,-98,-182,-89,-160,1
46,1,62,75,28,6,-3,105,-87,7,88,-118,23,108,-97,-185,-90,-160,1
46,1,62,75,28,6,2,108,-83,11,94,-117,23,108,-98,-187,-89,-161,1
46,1,62,75,28,6,-3,102,-89,6,84,-122,23,108,-97,-184,-87,-158,1
46,1,62,75,28,6,-2,106,-86,12,93,-117,22,108,-97,-184,-88,-160,1
46,1,62,75,28,6,0,108,-87,10,92,-117,23,108,-96,-187,-88,-160,1
46,1,62,75,28,6,-4,102,-89,5,85,-120,24,108,-97,-185,-88,-160,1
46,1,62,75,28,6,-1,108,-85,7,94,-116,22,108,-98,-185,-89,-160,1
46,1,62,75,28,6,-1,106,-86,6,89,-120,25,108,-96,-184,-88,-158,1
46,1,62,75,28,6,-4,101,-88,6,87,-119,25,108,-96,-184,-89,-159,1
46,1,62,75,28,6,0,108,-85,9,93,-117,23,108,-97,-182,-90,-159,1
46,1,62,75,28,6,-5,102,-87,4,85,-122,24,108,-96,-182,-89,-159,1
46,1,62,75,28,6,-4,105,-90,5,88,-120,23,108,-97,-182,-88,-160,1
46,1,62,75,28,6,-6,101,-93,3,80,-124,23,108,-98,-183,-88,-161,1
46,1,62,75,28,6,-5,103,-90,6,85,-122,24,108,-96,-183,-88,-160,1
46,1,62,75,28,6,-3,104,-89,7,88,-121,23,108,-98,-182,-88,-161,1
46,1,62,75,28,6,-7,99,-92,4,82,-124,23,108,-97,-179,-89,-160,1
46,1,62,75,28,6,-3,104,-91,6,87,-122,23,108,-96,-180,-89,-161,1
46,1,62,75,28,6,-1,107,-88,7,87,-121,23,108,-98,-180,-88,-159,1
46,1,62,75,28,6,-8,101,-94,3,82,-123,24,108,-97,-178,-92,-155,1
46,1,62,75,28,6,-2,107,-89,7,94,-117,24,108,-98,-183,-91,-156,1
